Telemetry_ID,Date_ID,Client_ID,Asset_ID,Power_Consumed_kWh,Avg_CPU_Utilization_Pct,Thermal_Reading_C,System_Alerts
8535,20260714,224,5031,1429.35,17.0,22.1,0.0
8536,20250906,108,5030,920.35,71.9,28.1,3.0
8537,20260226,205,5029,1252.37,80.2,31.0,0.0
8538,20251213,263,5080,88.34,86.8,31.5,0.0
8539,20260502,160,5078,176.17,30.3,19.5,
8540,20260807,105,5074,722.82,87.4,23.1,0.0
8541,20251022,169,5097,1395.04,,30.2,
8542,20260430,242,5035,306.41,25.8,32.2,0.0
8543,20250826,251,5071,,16.7,34.6,3.0
8544,20251019,273,5046,,40.4,20.6,2.0
8545,20260227,126,5031,905.99,50.6,24.8,3.0
8546,20251110,164,5020,1354.78,51.6,20.3,0.0
8547,20260627,296,5003,604.55,35.6,20.5,0.0
8548,20260618,243,5071,354.38,10.5,20.7,2.0
8549,20260707,267,5075,1294.73,37.6,25.0,2.0
8550,20260801,133,5041,1259.61,92.6,32.6,
8551,20260703,178,5098,624.51,80.8,34.5,2.0
8552,20260121,246,5029,1479.99,47.2,20.1,3.0
8553,20260429,205,5022,1238.14,20.4,18.0,3.0
8554,20260709,215,5050,1139.71,22.7,31.1,2.0
8555,20250903,122,5027,1458.21,74.6,28.8,3.0
8556,20260110,263,5070,225.61,71.6,33.8,2.0
8557,20260716,229,5079,384.41,36.1,23.1,
8558,20260210,153,5003,277.49,33.3,20.5,0.0
8559,20250818,137,5021,115.48,51.6,30.6,0.0
8560,20260317,196,5012,820.88,,20.7,0.0
8561,20260421,239,5074,1409.55,29.9,22.9,0.0
8562,20250926,144,5095,569.52,15.4,18.4,0.0
8563,20250826,163,5079,318.17,19.3,21.9,0.0
8564,20260305,238,5035,115.37,72.4,20.2,0.0
8565,20260527,209,5063,188.07,52.8,29.9,3.0
8566,20260420,243,5016,898.31,50.0,18.3,3.0
8567,20260508,216,5013,204.05,45.6,19.6,
8568,20260102,111,5032,397.07,70.2,20.2,0.0
8569,20260417,101,5053,,68.3,26.9,0.0
8570,20260624,219,5029,591.82,24.6,28.3,3.0
8571,20260731,259,5031,377.25,63.8,27.3,1.0
8572,20251009,175,5059,926.08,21.6,29.4,2.0
8573,20260511,268,5079,172.89,70.7,22.5,3.0
8574,20251228,143,5022,139.6,59.0,22.0,0.0
8575,20260522,101,5023,134.3,59.7,19.0,2.0
8576,20260103,116,5029,81.43,78.1,28.0,1.0
8577,20251117,224,5036,1077.66,86.2,26.3,
8578,20251016,170,5014,989.65,79.5,19.6,
8579,20251007,254,5001,673.92,23.5,33.8,2.0
8580,20251028,165,5031,596.34,36.7,23.7,3.0
8581,20260422,275,5086,317.1,76.8,30.9,3.0
8582,20260627,198,5040,543.74,11.2,28.3,
8583,20260526,190,5056,,69.4,34.5,
8584,20260123,262,5075,1031.67,20.4,20.0,2.0
8585,20260426,155,5077,1065.02,83.2,34.0,0.0
8586,20260218,250,5050,142.79,21.8,35.0,1.0
8587,20251129,231,5058,1122.94,69.2,21.1,
8588,20251029,173,5028,563.15,34.6,22.8,
8589,20260426,112,5030,919.57,33.2,30.5,
8590,20260228,142,5013,53.56,53.5,26.8,0.0
8591,20251011,290,5011,701.77,,24.9,
8592,20250826,237,5053,1496.38,39.8,26.3,0.0
8593,20251105,245,5092,1227.25,48.5,24.4,0.0
8594,20250824,118,5057,256.81,77.6,19.0,0.0
8595,20251003,177,5057,50.68,16.0,31.0,
8596,20260629,123,5020,1201.19,80.6,30.8,0.0
8597,20260715,202,5095,548.99,66.7,33.3,0.0
8598,20251116,279,5050,1215.51,19.4,28.1,0.0
8599,20260526,132,5079,364.93,90.8,25.7,2.0
8600,20260402,136,5097,1127.2,65.2,27.9,1.0
8601,20251109,286,5049,170.12,42.3,24.2,
8602,20260607,243,5003,608.35,10.6,24.4,0.0
8603,20260221,172,5070,959.91,36.8,33.4,0.0
8604,20250810,211,5098,724.94,56.6,18.1,
8605,20251215,154,5035,1183.67,81.2,21.2,1.0
8606,20260319,257,5027,1164.15,59.0,28.9,
8607,20251223,230,5087,463.05,85.8,18.7,2.0
8608,20250909,182,5063,596.42,44.2,18.9,0.0
8609,20260425,275,5056,689.58,79.6,22.2,0.0
8610,20260227,188,5068,467.51,36.4,33.8,0.0
8611,20260501,263,5044,405.34,47.4,24.4,
8612,20260106,167,5042,68.63,44.1,20.2,0.0
8613,20260321,293,5003,1123.13,88.3,34.1,0.0
8614,20251206,282,5064,941.66,79.6,33.5,2.0
8615,20250830,216,5065,1420.22,90.4,30.3,3.0
8616,20260604,170,5079,561.48,73.9,23.7,1.0
8617,20260607,163,5050,,44.0,26.0,1.0
8618,20251029,270,5057,1063.98,41.7,30.3,0.0
8619,20260729,183,5078,201.39,50.3,25.2,
8620,20251013,188,5027,166.41,46.8,26.3,2.0
8621,20260731,154,5048,704.47,44.1,33.9,0.0
8622,20260222,218,5019,773.48,31.4,31.3,3.0
8623,20260803,254,5091,1455.33,92.7,25.3,0.0
8624,20260521,185,5010,1081.67,14.0,28.0,
8625,20260522,105,5077,542.97,40.0,23.0,3.0
8626,20250917,278,5090,549.67,10.7,31.8,2.0
8627,20260509,135,5088,1005.31,,29.4,
8628,20251227,266,5049,989.75,88.9,27.7,1.0
8629,20260406,101,5022,1151.52,82.2,30.0,0.0
8630,20260624,256,5052,147.0,21.9,32.7,0.0
8631,20260330,222,5027,88.43,47.0,21.3,1.0
8632,20260227,102,5028,884.47,38.0,30.3,0.0
8633,20260604,103,5041,852.97,37.3,21.1,0.0
8634,20251029,273,5046,1240.98,25.7,23.1,0.0
8635,20251116,145,5052,989.6,,34.1,1.0
8636,20260310,206,5036,741.35,15.3,20.7,
8637,20260601,243,5032,129.67,58.7,22.7,0.0
8638,20260512,279,5092,1010.16,55.7,20.8,
8639,20251005,281,5038,1205.87,52.1,20.7,0.0
8640,20251102,226,5030,956.17,21.4,21.2,0.0
8641,20260502,296,5049,276.03,57.5,20.7,2.0
8642,20251222,201,5077,,51.5,27.0,1.0
8643,20260706,238,5061,1029.0,22.2,21.8,2.0
8644,20250913,121,5004,616.65,40.7,26.9,0.0
8645,20251015,267,5088,,72.9,31.4,
8646,20251016,267,5073,1035.64,,21.3,0.0
8647,20260621,120,5032,690.61,10.4,34.0,1.0
8648,20251018,238,5083,610.25,16.5,23.5,3.0
8649,20260205,108,5090,1247.56,69.5,30.3,0.0
8650,20260503,272,5009,967.29,40.8,21.7,3.0
8651,20260404,214,5058,346.52,13.5,28.2,3.0
8652,20250817,273,5092,,85.7,18.5,3.0
8653,20251008,132,5003,269.19,24.5,20.5,3.0
8654,20251014,191,5050,1041.74,80.3,29.6,
8655,20260101,197,5074,228.5,49.7,31.1,0.0
8656,20260320,254,5045,565.82,67.8,32.7,0.0
8657,20250904,192,5047,275.2,64.9,23.0,0.0
8658,20250905,200,5049,1310.06,46.7,34.8,
8659,20251107,146,5003,598.9,68.3,32.5,0.0
8660,20260708,297,5063,971.85,12.9,32.9,2.0
8661,20260731,279,5056,1094.67,42.3,29.7,0.0
8662,20250915,103,5093,988.33,50.7,35.0,
8663,20260218,132,5058,583.07,35.9,23.1,1.0
8664,20260502,219,5055,369.97,83.2,20.9,0.0
8665,20260601,195,5012,772.07,46.7,23.8,0.0
8666,20260318,150,5056,170.53,59.7,20.7,0.0
8667,20251226,214,5033,1276.41,30.9,28.0,0.0
8668,20250817,103,5045,929.1,78.0,20.6,
8669,20260608,157,5030,329.22,17.5,31.8,0.0
8670,20260516,291,5035,108.06,31.0,24.6,0.0
8671,20260402,106,5047,1411.49,26.5,29.5,
8672,20250826,295,5034,405.02,56.2,26.9,3.0
8673,20251108,172,5062,1253.76,26.1,32.0,0.0
8674,20250909,275,5021,1170.72,58.2,27.6,0.0
8675,20251001,282,5022,406.2,86.3,27.8,1.0
8676,20260327,192,5029,,30.6,21.9,
8677,20250814,150,5075,868.67,11.7,32.9,
8678,20260729,124,5083,1060.49,16.7,28.9,2.0
8679,20260726,258,5067,1316.87,88.4,18.6,2.0
8680,20250917,261,5077,1069.41,78.1,25.1,3.0
8681,20260506,178,5068,156.07,53.2,20.7,1.0
8682,20251211,284,5026,257.64,66.8,34.4,2.0
8683,20260425,157,5005,684.16,44.0,29.8,0.0
8684,20251023,160,5049,919.19,31.4,21.3,3.0
8685,20260201,227,5047,958.24,55.2,34.2,1.0
8686,20260304,193,5007,1284.61,39.2,22.7,
8687,20260119,110,5098,600.98,52.3,24.0,
8688,20251008,172,5030,352.6,41.6,21.3,0.0
8689,20251209,227,5012,1457.8,69.2,23.8,1.0
8690,20251005,281,5091,1144.7,40.2,31.9,1.0
8691,20250830,281,5021,826.29,58.4,30.4,2.0
8692,20260420,256,5012,423.89,18.9,33.8,0.0
8693,20260327,154,5079,761.79,16.4,22.0,
8694,20250924,102,5090,852.93,26.4,30.2,0.0
8695,20260607,151,5071,1212.1,61.7,25.6,0.0
8696,20250916,264,5007,770.55,89.6,28.9,3.0
8697,20251126,202,5033,546.62,,27.9,1.0
8698,20260213,129,5011,153.79,70.1,31.4,1.0
8699,20260612,172,5068,1478.88,54.5,19.4,0.0
8700,20250930,246,5033,1348.5,37.0,33.4,0.0
8701,20260709,229,5058,1383.06,89.7,33.7,0.0
8702,20250818,227,5020,252.22,91.4,18.4,0.0
8703,20260113,144,5038,186.66,84.8,22.1,3.0
8704,20251002,242,5019,1179.47,27.0,18.5,
8705,20260406,150,5056,1017.58,52.6,28.9,1.0
8706,20251031,269,5036,93.98,70.6,22.6,0.0
8707,20260627,290,5024,612.36,17.6,27.5,0.0
8708,20251228,245,5030,561.99,30.5,24.1,2.0
8709,20260629,273,5053,1065.48,39.7,23.9,0.0
8710,20260607,275,5040,619.73,43.8,26.6,1.0
8711,20250920,255,5022,316.78,46.1,34.9,0.0
8712,20251011,245,5067,695.42,62.5,23.9,0.0
8713,20250919,145,5009,1199.87,92.7,33.5,0.0
8714,20250916,117,5030,369.48,31.0,20.2,1.0
8715,20260725,251,5012,1336.86,93.9,21.1,2.0
8716,20251218,133,5080,142.24,78.7,29.9,1.0
8717,20260323,291,5007,259.52,56.1,21.2,0.0
8718,20250922,117,5074,315.46,78.5,18.1,3.0
8719,20260713,133,5084,455.49,40.2,18.1,0.0
8720,20260712,167,5095,1417.45,,25.2,
8721,20260703,246,5023,369.88,55.7,33.1,2.0
8722,20260319,159,5037,1221.31,66.5,27.5,0.0
8723,20251014,234,5071,410.92,,28.3,1.0
8724,20260220,287,5061,1427.76,,23.2,0.0
8725,20260317,171,5055,,88.5,32.0,0.0
8726,20260415,150,5022,618.77,37.8,24.7,0.0
8727,20251003,274,5031,1399.01,68.0,25.8,0.0
8728,20260411,106,5003,609.56,86.8,25.9,2.0
8729,20251128,278,5026,730.43,68.9,28.7,0.0
8730,20260605,274,5078,645.56,61.0,24.0,
8731,20251215,237,5092,816.96,73.7,30.6,0.0
8732,20250917,258,5010,791.4,94.4,19.7,3.0
8733,20260711,165,5009,903.59,75.9,27.3,0.0
8734,20260409,275,5099,281.63,87.9,30.6,1.0
8735,20260717,244,5013,454.09,46.7,34.2,
8736,20260602,217,5035,1213.15,32.4,24.5,0.0
8737,20260427,101,5023,467.57,46.1,,3.0
8738,20250906,210,5069,583.03,,27.5,0.0
8739,20250810,265,5016,224.45,63.9,31.1,
8740,20260717,273,5100,494.9,45.8,27.7,0.0
8741,20251003,267,5060,956.94,90.7,29.3,3.0
8742,20260407,114,5071,,,20.4,3.0
8743,20251205,183,5098,1439.93,43.4,32.4,0.0
8744,20251230,211,5048,888.96,85.3,32.7,0.0
8745,20260501,205,5093,1457.51,89.5,29.2,0.0
8746,20260524,171,5023,657.27,34.1,30.7,3.0
8747,20260201,132,5020,605.46,46.7,23.7,
8748,20250903,275,5069,1396.77,83.1,20.2,1.0
8749,20260309,233,5024,1295.18,81.1,29.6,
8750,20260727,220,5032,257.34,51.2,31.6,
8751,20251119,227,5002,1024.64,60.1,28.8,1.0
8752,20250912,193,5042,1306.23,26.3,30.0,2.0
8753,20260809,233,5022,1160.58,50.9,33.2,0.0
8754,20251015,295,5099,1138.51,71.8,19.8,0.0
8755,20251228,112,5035,,61.5,19.9,2.0
8756,20251204,285,5066,1080.89,93.9,29.4,1.0
8757,20260112,158,5003,310.02,17.7,33.2,
8758,20260420,113,5065,1419.75,84.6,32.9,2.0
8759,20260108,172,5065,1122.56,21.1,24.0,0.0
8760,20260527,208,5008,1068.12,94.0,25.0,3.0
8761,20251210,237,5051,940.14,79.4,29.1,
8762,20260530,215,5018,897.24,52.0,34.6,3.0
8763,20260406,181,5022,362.49,16.6,20.4,3.0
8764,20251108,102,5007,1042.98,,29.2,
8765,20260110,201,5061,440.47,67.8,25.6,0.0
8766,20260207,150,5020,250.8,,33.2,2.0
8767,20260221,186,5017,239.94,36.6,26.6,0.0
8768,20260220,121,5031,209.86,71.2,31.4,1.0
8769,20260606,247,5078,683.78,67.5,33.9,0.0
8770,20251228,107,5048,1184.74,20.8,32.1,2.0
8771,20260310,289,5074,588.31,10.8,34.1,0.0
8772,20260111,158,5036,56.34,55.9,30.6,3.0
8773,20260309,277,5060,263.65,66.1,27.7,0.0
8774,20260420,209,5032,,23.5,23.1,0.0
8775,20260510,120,5059,1344.82,87.8,18.6,3.0
8776,20260424,164,5023,719.13,20.6,21.4,0.0
8777,20251104,151,5091,1476.75,83.1,32.0,1.0
8778,20250811,143,5015,1049.88,41.1,20.9,
8779,20260808,185,5092,1289.17,16.4,22.9,
8780,20250816,180,5032,1018.79,13.5,31.0,3.0
8781,20260302,117,5021,1063.6,33.3,30.9,0.0
8782,20260726,261,5082,465.97,39.9,34.6,3.0
8783,20260713,261,5078,550.09,77.7,20.7,0.0
8784,20250831,125,5097,764.48,24.6,25.3,2.0
8785,20251215,108,5006,872.49,35.9,22.6,2.0
8786,20260616,223,5009,1294.06,93.8,30.3,0.0
8787,20260623,211,5049,248.56,33.0,21.8,0.0
8788,20260605,107,5018,218.52,68.5,34.6,
8789,20251125,252,5001,803.64,22.8,28.8,0.0
8790,20251001,261,5037,1062.27,18.0,23.0,1.0
8791,20260618,186,5059,125.31,38.6,21.8,0.0
8792,20260731,165,5068,85.13,44.7,32.8,0.0
8793,20260710,164,5063,383.76,63.7,29.8,
8794,20251106,128,5087,935.9,30.0,33.4,0.0
8795,20260608,222,5097,244.23,28.0,32.3,2.0
8796,20250830,162,5051,474.28,67.6,34.9,
8797,20250929,188,5071,855.48,13.1,21.5,
8798,20260728,114,5070,1269.27,23.2,19.2,2.0
8799,20260424,186,5093,1418.43,,20.5,2.0
8800,20251226,234,5052,1423.87,21.2,32.3,
8801,20250819,161,5068,1172.55,20.9,22.5,0.0
8802,20260729,119,5060,,30.4,31.5,
8803,20251224,299,5083,985.41,55.8,18.7,0.0
8804,20260423,254,5067,1327.2,91.1,19.1,0.0
8805,20260409,259,5046,1055.45,11.2,29.5,0.0
8806,20250905,213,5078,1393.37,14.6,33.9,0.0
8807,20260612,296,5074,1063.14,52.0,27.1,0.0
8808,20260624,125,5092,441.1,36.6,29.1,
8809,20250821,261,5096,142.85,82.7,18.5,3.0
8810,20251221,215,5052,1387.67,74.3,33.5,
8811,20250907,249,5097,757.94,81.2,30.5,0.0
8812,20250907,132,5033,1160.61,15.6,22.1,1.0
8813,20260306,122,5068,695.64,33.3,34.5,0.0
8814,20260603,116,5053,623.37,23.6,19.3,0.0
8815,20251003,109,5022,640.14,22.0,34.8,2.0
8816,20251015,197,5065,368.58,34.1,20.8,0.0
8817,20260509,181,5064,253.91,35.3,24.2,0.0
8818,20260510,278,5017,1301.19,74.0,30.5,0.0
8819,20260422,117,5005,1470.32,39.5,31.1,3.0
8820,20251127,133,5027,804.32,51.5,22.7,1.0
8821,20260107,116,5010,340.67,41.4,25.6,0.0
8822,20251211,214,5077,213.59,74.6,25.4,1.0
8823,20260522,115,5048,1483.24,73.4,25.9,0.0
8824,20260421,178,5039,1330.76,28.1,25.4,0.0
8825,20251122,257,5015,1246.89,83.7,29.1,3.0
8826,20251006,261,5078,89.25,90.0,29.4,0.0
8827,20260628,211,5053,1426.27,53.8,22.9,0.0
8828,20250821,117,5049,121.07,82.7,20.8,0.0
8829,20260511,127,5049,1337.77,64.4,25.0,0.0
8830,20260210,274,5039,1030.04,85.0,,1.0
8831,20250813,115,5048,473.66,61.7,22.0,0.0
8832,20260610,244,5004,1381.25,49.6,25.9,3.0
8833,20260415,114,5041,233.43,21.9,29.2,0.0
8834,20260626,176,5063,1234.8,32.9,18.5,0.0
8835,20260228,198,5026,1171.19,,26.9,0.0
8836,20260609,203,5097,1311.03,77.0,30.5,
8837,20260712,125,5003,345.13,17.3,30.4,3.0
8838,20260209,259,5028,1489.63,87.1,30.5,
8839,20260426,293,5056,358.15,11.0,19.9,2.0
8840,20260112,206,5100,1281.22,51.2,23.0,0.0
8841,20251006,160,5082,1029.76,,32.3,
8842,20260801,254,5097,602.49,24.8,22.9,3.0
8843,20260216,269,5019,1423.15,67.6,31.1,1.0
8844,20260802,260,5058,,69.7,24.3,0.0
8845,20250924,103,5076,1410.83,30.5,28.3,3.0
8846,20251026,217,5098,1052.44,88.9,23.1,0.0
8847,20260324,199,5096,927.62,74.3,20.2,
8848,20251029,219,5018,773.21,,19.9,3.0
8849,20251016,210,5084,1123.1,63.5,26.7,0.0
8850,20260510,259,5039,174.4,28.8,23.2,
8851,20260302,259,5051,349.93,47.1,28.0,2.0
8852,20260614,126,5032,62.65,39.2,18.3,1.0
8853,20260604,187,5019,536.57,47.5,22.8,
8854,20260128,267,5003,1031.91,,27.9,3.0
8855,20251202,273,5030,929.55,20.8,32.1,
8856,20260401,107,5057,464.76,40.3,29.2,3.0
8857,20260608,217,5033,680.56,90.5,31.2,0.0
8858,20251009,233,5063,1378.17,38.7,19.0,
8859,20260531,185,5052,242.97,36.3,20.9,3.0
8860,20260403,251,5060,865.32,88.8,21.3,1.0
8861,20251020,150,5092,587.18,34.5,19.2,2.0
8862,20250918,128,5060,,89.7,32.3,
8863,20250907,127,5048,873.98,25.3,23.0,0.0
8864,20260318,104,5027,1259.22,43.1,27.7,1.0
8865,20260615,253,5060,214.9,,35.0,3.0
8866,20250820,283,5017,322.31,38.9,22.8,3.0
8867,20251121,118,5054,429.25,,28.2,
8868,20260224,252,5007,585.91,59.3,18.3,2.0
8869,20250902,150,5032,1307.39,77.9,34.3,3.0
8870,20260316,247,5019,1366.74,59.1,22.9,0.0
8871,20260513,133,5082,1399.27,83.9,33.1,2.0
8872,20251201,264,5013,592.59,61.6,19.5,0.0
8873,20260227,231,5038,1246.06,25.2,19.2,3.0
8874,20260331,166,5048,1455.23,70.2,25.8,0.0
8875,20250821,191,5007,1318.2,80.7,29.4,1.0
8876,20251116,208,5045,162.3,91.7,22.7,0.0
8877,20260802,224,5060,1353.44,,34.5,1.0
8878,20260304,286,5050,473.07,89.4,19.3,
8879,20260304,259,5084,209.1,18.3,31.6,0.0
8880,20260526,214,5056,550.22,85.2,24.3,3.0
8881,20250826,148,5010,1354.46,80.6,18.2,
8882,20251203,163,5077,1087.32,28.9,19.5,
8883,20260721,136,5038,1347.14,31.2,30.4,0.0
8884,20250813,112,5046,981.31,14.3,26.7,0.0
8885,20251218,116,5066,834.3,23.4,,
8886,20251121,133,5071,120.74,62.6,18.7,0.0
8887,20260102,180,5062,1429.91,73.0,25.1,0.0
8888,20251020,250,5006,1113.94,,31.1,3.0
8889,20260512,212,5062,886.76,64.7,25.6,
8890,20260502,232,5009,1148.13,38.1,31.8,
8891,20260801,267,5046,1116.18,25.4,29.0,
8892,20260424,294,5043,464.47,34.5,22.5,0.0
8893,20250914,192,5025,975.18,47.9,22.5,2.0
8894,20260106,180,5040,138.81,,21.9,3.0
8895,20260508,250,5065,,69.9,33.9,1.0
8896,20250915,239,5022,400.89,80.7,23.6,0.0
8897,20260601,299,5002,555.43,15.9,18.4,1.0
8898,20251003,138,5013,608.2,21.2,24.0,0.0
8899,20260312,138,5019,788.01,83.5,22.5,1.0
8900,20251227,221,5096,159.98,83.5,20.2,
8901,20260312,180,5092,359.69,28.8,25.8,0.0
8902,20260617,255,5072,528.75,88.1,18.9,0.0
8903,20251124,188,5035,807.54,,20.7,3.0
8904,20251004,175,5008,999.07,19.3,23.8,0.0
8905,20260126,195,5004,447.94,93.8,21.9,0.0
8906,20260629,103,5066,986.3,39.5,24.6,1.0
8907,20250913,233,5028,742.1,30.6,19.8,0.0
8908,20260429,251,5081,714.22,69.2,23.7,3.0
8909,20260629,269,5067,560.78,40.8,20.0,0.0
8910,20260601,274,5048,122.41,49.3,33.4,2.0
8911,20260406,138,5004,110.99,88.2,25.4,0.0
8912,20260518,115,5058,976.78,90.7,32.7,0.0
8913,20251007,161,5052,199.51,78.2,26.0,
8914,20260728,230,5043,,17.2,19.6,
8915,20260214,244,5079,1400.53,72.8,21.5,3.0
8916,20260503,114,5059,603.08,45.8,24.3,0.0
8917,20260405,209,5045,698.7,67.2,21.3,0.0
8918,20260716,189,5080,756.23,93.6,19.9,
8919,20251212,151,5042,1232.68,12.9,24.7,3.0
8920,20260524,152,5037,845.93,88.7,29.0,0.0
8921,20251212,264,5048,102.33,,25.2,0.0
8922,20251219,152,5007,1445.0,65.5,23.5,0.0
8923,20260619,118,5067,931.89,67.2,28.7,0.0
8924,20260114,188,5075,274.41,60.8,34.2,
8925,20260701,149,5016,720.76,13.9,32.8,0.0
8926,20260520,271,5057,1372.25,71.0,21.2,0.0
8927,20251229,222,5098,198.93,80.9,23.4,1.0
8928,20251025,278,5063,1351.31,26.1,21.7,1.0
8929,20260321,278,5056,,31.4,32.4,0.0
8930,20250906,220,5098,860.19,28.3,18.6,0.0
8931,20251004,254,5066,1069.76,32.7,21.4,1.0
8932,20260327,278,5005,751.41,31.3,,2.0
8933,20260208,185,5086,199.1,80.0,21.2,1.0
8934,20260531,249,5100,185.44,,18.1,
8935,20251001,245,5071,580.43,57.9,20.5,0.0
8936,20260624,186,5094,1395.37,77.5,30.5,3.0
8937,20260226,258,5096,665.23,60.0,27.3,0.0
8938,20260730,177,5073,1208.31,31.5,34.8,1.0
8939,20260523,208,5065,1467.76,23.3,23.5,3.0
8940,20250910,185,5009,213.59,74.6,30.3,2.0
8941,20250913,142,5020,874.69,88.5,21.0,3.0
8942,20251202,127,5049,731.53,10.6,33.7,
8943,20260717,217,5043,1255.83,14.8,27.3,0.0
8944,20251008,111,5085,685.88,63.5,25.4,1.0
8945,20251120,227,5092,889.76,24.0,31.4,0.0
8946,20251220,157,5057,1083.57,85.6,30.6,3.0
8947,20250911,101,5094,342.85,47.5,,
8948,20251014,264,5093,338.85,71.0,28.1,0.0
8949,20260519,158,5082,650.04,30.3,23.4,3.0
8950,20251112,278,5035,740.91,23.4,34.1,1.0
8951,20260130,159,5019,110.44,53.2,31.8,0.0
8952,20251111,220,5019,515.23,82.0,24.9,0.0
8953,20260626,260,5098,90.72,,19.7,0.0
8954,20260405,155,5026,1455.99,85.0,18.3,
8955,20250930,162,5012,827.65,47.9,33.8,0.0
8956,20250924,224,5079,593.64,56.4,30.5,
8957,20260306,289,5050,420.6,66.8,28.4,0.0
8958,20250824,297,5036,983.25,19.0,22.0,0.0
8959,20260620,185,5051,147.11,61.1,19.3,0.0
8960,20260103,290,5029,554.28,28.6,32.8,
8961,20260619,197,5006,524.37,55.9,34.7,2.0
8962,20260711,153,5006,1073.1,41.6,34.0,3.0
8963,20250926,203,5039,840.88,13.4,30.0,3.0
8964,20251222,148,5002,408.02,13.7,22.6,
8965,20260615,102,5018,1430.19,13.7,19.0,2.0
8966,20260724,193,5025,1481.71,15.1,31.8,0.0
8967,20251224,103,5054,888.83,46.0,28.4,
8968,20260416,119,5073,910.24,63.9,26.6,0.0
8969,20260211,192,5025,1153.57,21.9,20.8,0.0
8970,20251114,108,5054,286.49,53.7,30.2,2.0
8971,20260626,243,5020,280.87,83.1,28.6,
8972,20260416,130,5055,630.26,64.9,34.0,0.0
8973,20260325,137,5071,255.94,50.4,19.9,
8974,20260402,175,5073,728.78,47.9,31.5,1.0
8975,20260508,213,5033,1176.33,38.1,20.3,0.0
8976,20251107,150,5027,748.87,44.2,29.9,
8977,20260606,262,5001,861.36,56.9,31.5,
8978,20250812,250,5009,146.48,20.3,21.1,0.0
8979,20260618,296,5021,528.86,24.1,26.9,2.0
8980,20251124,193,5005,1230.86,65.9,32.6,0.0
8981,20251006,112,5034,1397.09,91.9,23.2,2.0
8982,20260103,108,5094,670.25,65.6,19.3,0.0
8983,20250905,151,5062,753.07,30.5,30.1,3.0
8984,20251230,151,5009,,33.3,32.7,1.0
8985,20260126,173,5029,56.24,45.8,22.4,0.0
8986,20250913,145,5060,1318.71,28.4,20.6,0.0
8987,20260127,157,5022,343.47,25.6,24.1,2.0
8988,20260402,168,5087,269.86,34.4,28.8,3.0
8989,20260705,285,5064,797.39,42.2,23.1,
8990,20260127,145,5015,346.54,65.1,23.6,3.0
8991,20250910,187,5011,1356.38,92.6,18.7,2.0
8992,20260504,242,5086,,67.0,24.9,0.0
8993,20260711,163,5059,744.54,82.7,22.4,2.0
8994,20260713,146,5044,607.16,54.9,21.0,0.0
8995,20260518,151,5079,909.16,89.8,22.1,0.0
8996,20251022,106,5094,1226.12,75.6,33.9,0.0
8997,20251208,146,5048,371.87,38.4,25.4,3.0
8998,20251204,168,5061,509.15,73.6,28.1,0.0
8999,20260809,126,5034,975.06,,24.7,0.0
9000,20260203,106,5074,1225.96,38.3,25.4,0.0
9001,20260424,274,5072,1079.67,49.6,22.7,1.0
9002,20260131,136,5071,288.68,52.1,19.1,0.0
9003,20251119,198,5095,232.38,36.7,19.4,1.0
9004,20250824,268,5043,800.9,94.0,23.7,2.0
9005,20251006,129,5081,1417.91,15.8,34.2,1.0
9006,20260129,187,5086,668.38,94.1,20.9,0.0
9007,20260401,154,5042,1454.01,41.1,28.9,0.0
9008,20251205,179,5068,56.41,76.9,20.3,3.0
9009,20250821,217,5020,839.33,81.7,32.9,0.0
9010,20260317,162,5086,1236.37,52.5,20.5,1.0
9011,20251227,195,5088,1415.0,58.4,22.6,
9012,20260718,196,5092,61.1,42.9,18.3,0.0
9013,20251220,270,5076,1378.34,,25.2,0.0
9014,20260114,144,5067,1389.59,58.1,26.0,1.0
9015,20260130,235,5088,231.34,87.6,28.5,
9016,20250829,260,5036,1096.99,44.7,22.0,3.0
9017,20260623,212,5077,61.56,77.1,24.6,0.0
9018,20260724,283,5100,712.19,11.1,25.8,3.0
9019,20260417,117,5032,1251.54,76.8,19.1,0.0
9020,20251116,131,5029,855.58,64.4,26.4,0.0
9021,20260330,137,5003,1086.79,75.4,26.7,
9022,20250909,134,5056,292.03,88.9,33.1,
9023,20250904,149,5062,751.48,70.0,22.3,0.0
9024,20260105,150,5035,738.92,,18.9,
9025,20251127,237,5043,711.03,36.8,28.4,2.0
9026,20260427,197,5066,1133.0,25.5,21.8,
9027,20260624,278,5039,1145.72,81.7,24.1,1.0
9028,20260218,196,5064,225.26,72.6,30.2,0.0
9029,20260412,182,5093,1151.94,53.8,32.6,
9030,20251112,254,5052,474.11,,21.7,0.0
9031,20260609,210,5007,512.61,17.5,30.6,0.0
9032,20250912,263,5076,,57.9,19.7,0.0
9033,20260706,163,5039,747.06,25.6,24.0,
9034,20251213,112,5033,780.73,85.4,27.8,0.0
9035,20260512,296,5014,615.41,37.7,18.9,0.0
9036,20251009,258,5019,51.59,72.2,21.1,
9037,20251215,251,5072,923.68,38.8,22.2,
9038,20260110,149,5029,62.5,,25.3,0.0
9039,20260131,238,5029,1365.73,60.0,19.4,2.0
9040,20260419,176,5032,262.32,41.3,30.1,0.0
9041,20251007,139,5060,119.67,71.2,28.9,
9042,20260421,184,5020,255.26,48.5,18.3,2.0
